Repo,RelativePath,EmDashCount,ExampleLine
"CoSteward","docs\advice\costatus\CoStatus_Advice.md","2","# CoStatus — contract, gates, and enforcement (render-agnostic)"
"CoSteward","docs\bpoe\MEGAWAVE_INDEX.md","5","# BPOE — MegaWave Index"
"CoSteward","docs\intent\advice\notes\20251105\CoSync_20251105_222541Z.md","6","# CoSync Note (CoTips_Manual_Update) — 20251105_222541Z"
"CoSteward","docs\intent\advice\notes\20251105\CoSync_20251105-030825Z.md","1","# CoSync — CoCache intent pointers merged"
"CoSteward","docs\intent\advice\notes\20251106\CoSync_20251106_032722Z.md","1","# CoSync — CoOps CoTip landed (20251106_032722Z)"
"CoSteward","docs\intent\advice\notes\20251106\CoSync_20251106_033150Z.md","1","# CoSync — ruleset-backup via CoOps landed (20251106_033150Z)"
"CoSteward","docs\intent\advice\notes\20251106\CoSync_20251106_035805Z.md","1","# CoSync — BPOE helper-evolution landed (20251106_035805Z)"
"CoSteward","docs\intent\advice\notes\20251106\CoSync_20251106_040325Z.md","1","# CoSync — helper-evolution guard landed (20251106_040325Z)"
"CoSteward","docs\intent\advice\notes\20251106\CoSync_20251106_041125Z.md","1","# CoSync — BPOE guard hardened (20251106_041125Z)"
"CoSteward","docs\intent\advice\notes\20251106\CoSync_20251106_043819Z.md","1","# CoSync — helper-evolution guard landed (20251106_040325Z)"
"CoSteward","docs\intent\advice\notes\20251106\CoSync_20251106_044256Z.md","1","# CoSync — guard dispatch fallback merged (20251106_044256Z)"
"CoSteward","docs\intent\advice\notes\20251106\CoSync_20251106_044942Z.md","1","# CoSync — guard gating landed (20251106_044942Z)"
"CoSteward","docs\intent\advice\notes\20251106\CoSync_20251106_052556Z.md","1","# CoSync — guard gating verified (20251106_052556Z)"
"CoSteward","docs\intent\advice\notes\20251110\CoSync_20251110_164852Z_Co1-CoPrime.md","2","# CoSync — Tiered Execution & CoSync Clarification (v0.1) ♡"
"CoSteward","docs\intent\advice\notes\20251110\CoSync_20251111_030136Z_Tier-Integration.md","2","# CoSync — 20251111_030136Z (Tier integration)"
"CoSteward","docs\intent\advice\notes\20251110\README_hygiene_report.md","1","# README hygiene report — 20251110"
"CoSteward","docs\intent\advice\notes\20251111\CoSync_20251111_005548Z.md","1","# CoSync — CoCivia v0.4 shipped (♡)"
"CoSteward","docs\intent\advice\notes\20251111\CoSync_20251111_022807Z.md","1","# CoSync — CoCivia v0.4 ready to land ♡"
"CoSteward","docs\intent\advice\notes\20251111\CoSync_20251111T052812Z.md","1","# CoSync tail — CoCivia v0.4 sweep"
"CoSteward","docs\intent\advice\notes\20251111\CoSync_20251111T055520Z.md","1","# CoSync tail — CoCivia v0.4 align"
"CoSteward","docs\intent\advice\notes\20251112\CoSync_20251112_020701Z.md","1","# CoSync — CoCivia v0.4 shipped (♡)"
"CoSteward","docs\intent\advice\notes\20251112\CoSync_20251112_085935Z_Consume-Reusable-Guard.md","2","# Consume-Reusable-Guard — 20251112_085935Z"
"CoSteward","docs\intent\advice\notes\20251112\CoSync_20251112_120200Z.md","1","# CoSync — CoCivia v0.4 finalize"
"CoSteward","docs\intent\advice\notes\20251112\CoSync_20251112_123615Z.md","1","# CoSync — CoCivia v0.4 fully shipped"
"CoSteward","docs\intent\advice\notes\20251112\CoSync_20251112_181934Z.md","1","**CoBloat** — CU:OK · PU:OK · HU:OK · WT:OK"
"CoSteward","docs\intent\advice\notes\20251112\CoSync_20251112T070400Z.md","1","# CoSync tail — unblock CoAudit#18"
"CoSteward","docs\intent\advice\notes\20251112\CoSync_20251112T150704Z.md","1","# CoSync tail — seed-stage admin merges"
"CoSteward","docs\intent\advice\notes\20251112\CoSync_20251112T172816Z.md","1","# CoSync tail — seed-stage admin merges"
"CoSteward","docs\intent\advice\notes\20251112\CoSync_20251112T182847Z.md","1","# CoSync — Handoff Seed"
"CoSteward","docs\intent\advice\notes\20251113\CoSync_20251113_185507Z_CoStatus_Contract.md","1","# CoSync — CoStatus contract + lint (for Co1)"
"CoSteward","docs\intent\advice\notes\20251113\CoSync_20251113T191106Z.md","2","# CoSync note — CoPrime20251112 MW 1/12"
"CoSteward","docs\intent\advice\notes\20251113\CoSync_20251114T034912Z_IntentCloud2025_v0-ship.md","1","# CoSync — CoPrime_IntentCloud2025 v0 ship receipt"
"CoSteward","docs\intent\advice\notes\20251114\Advice_GHA_YAML_From_PS_20251114T021158Z.md","1","# Advice for Co1 — Writing GitHub Actions YAML from PowerShell safely"
"CoSteward","docs\intent\advice\notes\20251114\Advice_GHA_YAML_From_PS_20251114T031502Z.md","1","# Advice for Co1 — Keep GitHub Actions expressions literal when writing YAML from PowerShell"
"CoSteward","docs\intent\advice\notes\20251114\CoSync_20251114T011315Z.md","2","# CoSync — Dia Cont — DiaCont_MegaWave_v0.1"
"CoSteward","docs\intent\advice\notes\20251114\CoSync_20251114T014808Z.md","2","# CoSync — Dia Cont — DiaCont_MegaWave_v0.1"
"CoSteward","docs\intent\advice\notes\20251114\CoSync_20251114T025810Z.md","2","# CoSync — Dia Cont — DiaCont_MegaWave_v0.2"
"CoSteward","docs\intent\advice\notes\20251114\CoSync_20251114T034337Z.md","2","# CoSync — Dia Cont — DiaCont_MegaWave_v0.6"
"CoSteward","docs\intent\advice\notes\20251114\CoSync_20251114T040617Z.md","2","# CoSync — Dia Cont — DiaCont_MegaWave_v0.7b"
"CoSteward","docs\intent\advice\notes\20251114\CoSync_20251114T215421Z.md","4","# CoSync Note — MW-TAX-02 / MW-TAX-03"
"CoSteward","docs\intent\advice\notes\20251114\CoSync_20251115T010927Z.md","1","# CoSync — CoStatus Guard finalize (20251115T010927Z)"
"CoSteward","docs\intent\advice\notes\20251114\CoSync_20251115T032656Z.md","1","# CoSync — Closeout receipts (20251115T032656Z)"
"CoSteward","docs\intent\advice\notes\20251115\CoSync_20251115T010550Z.md","1","# CoSync — MegaWave_CoSync_v0_2_20251115T010550Z"
"CoSteward","docs\intent\advice\notes\20251116\CoSync_20251116T052153Z.md","1","# CoSync — MW-2 roll-up (20251116T052153Z)"
"CoSteward","docs\intent\advice\notes\20251116\CoSync_20251116T064814Z.md","1","# CoSync — MW-1 CloseWave receipts (20251116T064814Z)"
"CoSteward","docs\intent\advice\notes\20251116\CoSync_20251116T072238Z.md","1","# CoSync — RickPublic outreach plans (finalize) (20251116T072238Z)"
"CoSteward","docs\intent\CoPrime\CoPrime_IntentCloud2025_IntentSourcesSnapshot_20251115T031017Z.md","1","# CoPrime_IntentCloud2025 — Intent Sources Snapshot (20251115T031017Z)"
"CoSteward","docs\intent\CoPrime\CoPrime_IntentCloud2025_IntentSourcesSnapshot_20251115T032443Z.md","1","# CoPrime_IntentCloud2025 — Intent Sources Snapshot (20251115T032443Z)"
"CoSteward","docs\intent\CoPrime\CoPrime_IntentCloud2025_Status_20251115T045200Z.md","1","# CoPrime_IntentCloud2025 — IntentCloud Status (20251115T045200Z)"
"CoSteward","docs\intent\CoPrime\CoPrime_IntentCloud2025_Status_20251115T045927Z.md","1","# CoPrime_IntentCloud2025 — IntentCloud Status (20251115T045927Z)"
"CoSteward","docs\intent\gibindex\TERMS.md","1","# GIBindex — Terms & Cadences (v1)"
"CoSteward","docs\intent\session\TrialProposal\SESSION_PLAN.md","1","# Trial Proposal — Session Plan"
"CoSteward","docs\intent\session\SESSION_PLAN_Crypto_MW9_20251116T050840Z.md","8","# Session Plan — Crypto / MW9 (This Session)"
"CoSteward","docs\intent\session\SESSION_PLAN_TEMPLATE_MegaWave.md","1","# Session Plan — MegaWave-Enabled (Template)"
"CoSteward","docs\intent\session-health\CoAnchor_Quickstart_CoSyncPing_20251119T171128Z.md","1","# CoSync — CoAnchor Quickstart ping to Co1 (20251119T171128Z)"
"CoSteward","docs\intent\session-health\CoModules_CoPing_HandoffToCo1_20251119T174318Z.md","1","# CoSync — CoModules CoPing v0.1 handoff to Co1 (20251119T174318Z)"
"CoSteward","docs\intent\sessions\20251103\SessionPlan_20251103-063650Z.md","2","# Session Plan — 20251103-063650Z"
"CoSteward","docs\intent\sessions\CoPrime_Session_CoCivia_IntentDrain_v0.md","2","# CoPrime Session — CoCivia IntentDrain (v0)"
"CoSteward","docs\intent\sessions\CoPrime_Session_CoCivia_v0.md","3","# CoPrime Session — CoCivia (v0)"
"CoSteward","docs\intent\sessions\SessionPlan_Co1_MegaWave.md","2","# Co1 MegaWave Session Plan — 20251112"
"CoSteward","docs\intent\sets\ops-gibindex-multicycle-v1\SET.md","1","## Cycle A — Bootstrap"
"CoSteward","docs\ops\checklists\Intent_Checklist_CoPrime_Next.md","1","# Intent Checklist — CoPrime (Next Lead)"
"CoSteward","docs\ops\costatus\Co1.Advice.md","1","# CoStatus line — scope, spec, and guardrails (for Co1)"
"CoSteward","docs\ops\handoffs\CoPrime\CoPrime_Handoff_20251112.md","4","# CoPrime Handoff — Co1 → Co1b (Seed-stage)"
"CoSteward","docs\ops\MANUAL\CoTips.md","5","1. Here-strings & ticks in CoPingPong — prefer emitted files over giant DO blocks."
"CoSteward","docs\ops\MegaWave\CoPrime_SessionPlan_MegaWaves_v0.md","6","# CoPrime Session Plan — MegaWave-First Extension (v0)"
"CoSteward","docs\ops\terminal\PasteSafe-Transcript-Helpers.md","2","- `Convert-CoTranscriptToPs1` — cleans raw PS7 transcript into a runnable `.ps1`."
"CoSteward","docs\ops\BPOE_Drift_Risk.md","1","# BPOE Drift — Risk & Mitigations"
"CoSteward","docs\ops\CoPrime20251112_MissionSnapshot.md","1","# CoPrime20251112 — Mission snapshot (seed-stage v0)"
"CoSteward","docs\ops\CoSteward.OpsManual.Addendum.Tiers.md","6","title: CoSteward Ops Manual — Tiered Execution Addendum v0.1"
"CoSteward","docs\ops\COSYNC.md","3","- **2025-10-31T00:55:00Z** · $sha@ops/intent-scan-v1-20251030_194341Z — helpers:24 · reread:22 · working_set:0MB/500MB (0%)"
"CoSteward","docs\ops\HANDOFFS.md","2","- **2025-10-31T05:39:40Z** · CoSteward@db066b7 · **reemit wrapper** — VIOLET quick refs pointer · landed on main db066b7 ; s:v1"
"CoSteward","docs\ops\MEGACHECKLIST.md","26","- § **heading** — [docs/intent/MISSION.md](docs/intent/MISSION.md#L1) · 2025-10-29T04:33:04Z"
"CoSteward","docs\ops\MEGAWAVE.md","1","# MegaWave — Standard (rails)"
"CoSteward","docs\ops\WorkflowHierarchy.md","3","- Cycle — loose grouping of MegaWaves in a mission"
"CoSteward","docs\outreach\Email_Dr_Reply.md","6","# Reply to Dr. <Surname> — Trial Collaboration Draft"
"CoSteward","docs\outreach\Email_Pam_Deloitte.md","1","# Email to Pam — Deloitte Proposal Review Request"
"CoSteward","docs\profile-archive\2025-10-CoSteward.Profile.md","1","- Only merge to main — Rick ignores branches"
"CoSteward","docs\CoSteward.ProfileTemplate.md","1","- Only merge to main — Rick ignores branches"
"CoSteward","STATUS\notices\2025-10-10.md","3","- ☐ :15 —"
"CoSteward","STATUS\table_ops_rows.md","6","| Repo Sanitation | 16 repos / 57 files | — | — | — |"
"CoSteward","CoSync_Plan.md","1","# CoSync Plan — CoCivia Wave v0.4"
"CoSteward","Intent_Checklist.md","1","# Intent Checklist — v0.4"
"CoSteward","README.md","1","# CoPrime Handoff — Co1 → Co1b"
"CoSteward","RECEIPTS.md","1","| 2025-10-31T06:40:10Z | CoSteward | ops | receipt — ignore STATUS CSV artifacts | #44 | 80120b0 | logged merge of PR #44 |"
"CoAgent","_packages\CoAgent_Repo_Package_v1.3_20251010_041810\docs\positioning\CoAgent-Positioning-v1.3.md","3","# STD‑001 — CoAgent Positioning: AI Vendor Strategy, AgentKit Integration & Product Guidance"
"CoAgent","_packages\CoAgent_Repo_Package_v1.3_20251010_041810\docs\positioning\vendor-one-pager.md","3","# Why Partner with CoAgent — One‑Pager"
"CoAgent","_packages\CoAgent_Repo_Package_v1.3_20251010_041810\docs\security\threat-model-coagent-llm.md","1","# Threat Model — CoAgent × LLM/AgentKit Boundary"
"CoAgent","_packages\CoAgent_Repo_Package_v1.3_20251010_041810\README.md","2","# CoAgent Positioning & AgentKit Integration — Repo Package"
"CoAgent","app\training\index.html","1","<li>This is an MVP shell—brand assets will replace placeholders.</li>"
"CoAgent","docs\advisories\2025-09-10_intersession_orchestration.md","1","# Advisory: Intersession Orchestration — Hard Limits, Design Hurdles, and Product Impacts"
"CoAgent","docs\bpoe\DO_BLOCKS.md","1","# DO BLOCKS — authoring contract (v1)"
"CoAgent","docs\bpoe\README.md","1","# BPOE — CoAgent DO Blocks & Session Plans (living doc)"
"CoAgent","docs\coarena\CO1_STORY_GUIDANCE.md","2","3) Switch-hook: offer doors — (A) ship now (console/do-block), (B) refine constraints (Q&A), (C) compare options (table)."
"CoAgent","docs\coarena\TROUBLESHOOTING.md","1","# CoArena — Quick Troubleshooting"
"CoAgent","docs\HANDOFFS\HANDSHAKE.md","13","- CoAgent (agent/product) — C:\Users\Chris\Documents\GitHub\CoAgent"
"CoAgent","docs\handover\Handover_AdviceBomb.md","1","# CoAgent Session Handover & CoWrap — Advice Bomb"
"CoAgent","docs\index\ADVICE-INDEX.md","66343","- docs\advisories\2025-09-10_intersession_orchestration.md (L36) — 2. Handoff: paste `BACKCHAT` handoff/TODO; chat converts top 3 into DO scripts and requests artifacts only."
"CoAgent","docs\index\TODO-INDEX.md","66197","- .github\ISSUE_TEMPLATE\task.yml (L3) — labels: todo"
"CoAgent","docs\intent\advice\notes\20251104\CoSync_20251104-015242Z.md","1","# CoSync — CoAgent productivity"
"CoAgent","docs\intent\advice\notes\20251105\CoSync_20251105-010358Z.md","1","# CoSync — BPOE bootstrap for CoAgent (20251105-010358Z)"
"CoAgent","docs\intent\advice\notes\20251105\CoSync_20251105-030259Z.md","1","# CoSync — PR housekeeping (20251105-030259Z)"
"CoAgent","docs\intent\advice\notes\20251105\CoSync_20251105-031051Z.md","1","# CoSync — branch protection (20251105-031051Z)"
"CoAgent","docs\intent\advice\notes\20251105\CoSync_20251105-031729Z.md","1","# CoSync — branch protection (20251105-031729Z)"
"CoAgent","docs\intent\advice\notes\20251105\CoSync_20251105-033329Z.md","1","# CoSync — protection smoke merged (20251105-033329Z)"
"CoAgent","docs\intent\advice\notes\20251105\CoSync_20251105-041136Z.md","1","# CoSync — protection bootstrap wrap (20251105-041136Z)"
"CoAgent","docs\intent\advice\notes\20251105\CoSync_ConflictTriage_20251105-190421Z.md","1","# CoSync — Conflict Triage (20251105-190421Z)"
"CoAgent","docs\intent\advice\notes\20251105\CoSync_Handoff_CoArenaMVP_20251105-211959Z.md","1","# CoSync — Handoff to **CoArena MVP launch** (20251105-211959Z)"
"CoAgent","docs\intent\advice\notes\20251105\CoSync_Retro_20251105-182113Z.md","1","# CoSync — Retro Check (20251105-182113Z)"
"CoAgent","docs\intent\advice\notes\20251119\CoSync_20251119T005617Z.md","1","# CoSync — CoPrime20251118 handover"
"CoAgent","docs\status\BPOE.md","6","- **GM PR bloat:** OK: none open — _as of 2025-09-12 18:07:03Z_"
"CoAgent","docs\status\HEALTH.md","1","- Updated 2025-09-12 21:38:18Z — _via Write-RepoHealth_"
"CoAgent","docs\ui-mock\quad.html","1","<h1>CoAgent — Quad Mock</h1>"
"CoAgent","docs\CoAgent_MVP3_Product_Description.md","1","# CoAgent MVP3 — Product Description"
"CoAgent","docs\HowTo_Pairing_And_Handshake.md","1","into the PS7 title (`$Host.UI.RawUI.WindowTitle = ""PS7 — <SessionName>""`). A future UI wire allows drag-cords."
"CoAgent","docs\README.md","8","- `ahk/CoHotkeys_v2.ahk` — AutoHotkey **v2** script using `EnvGet()` (no A_UserProfile warnings)"
"CoAgent","docs\User_Guide.md","1","# CoAgent MVP3 — User Guide"
"CoAgent","labs\CoAgent.WildRide\2025-11-01\session-sync\BPOE_ADDENDUM.md","1","## BPOE Addendum — Pointer‑First CoSync"
"CoAgent","labs\CoAgent.WildRide\2025-11-01\session-sync\README.md","2","- `LIVE_PLAN.md` — canonical checklist & pointer hub for CoPrime."
"CoAgent","marketing\PressKit\README.md","1","- Product: CoAgent — The Governance Container"
"CoAgent","marketing\BrandSheet.md","2","From this perspective, CoAgent’s parent — a nonprofit, ownerless, open‑source community at CoCivium.org — represents a path toward open standards, social resilience, preserved democracy, and a future where AI serves humanity. By contrast, vendors’ instinct to accumulate power and influence risks weaponizing AI against democracy, and humanity."
"CoAgent","marketing\hero.html","1","<title>CoAgent — The Governance Container</title>"
"CoAgent","marketing\MessagingMatrix.md","2","CoAgent — The Governance Container. So AIs don’t own your apps… or you."
"CoAgent","marketing\OnePager.md","1","**Why**: If vendors own the container, they own the rules — and eventually own you."
"CoAgent","marketing\WebLandingPage.md","1","- H1: CoAgent — The Governance Container"
"CoAgent","payloads\mvp3-resume\CoAgent_MVP3_CoWrap_full_20250922-185516\docs\CoAgent_MVP3_Product_Description.md","1","# CoAgent MVP3 — Product Description"
"CoAgent","payloads\mvp3-resume\CoAgent_MVP3_CoWrap_full_20250922-185516\docs\User_Guide.md","1","# CoAgent MVP3 — User Guide"
